Year,Month,UniqueID,Discipline,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,DisciplineOther,Status,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,StatusOther,OS,CurrentProgramming,CurrentDatabases,CurrentVersionControl,CurrentShell,CurrentSatisfaction,WhyAttending,Column27,Column28,Column29,WhyAttendingOther,Exposure,Column31,Column32,Column33,Column34,Column35,ExposureOther,ProgrammingLanguageCovered,RawData,WriteScript,SearchOnline,OvercomeProblem,ProgrammingSoftware,AnalysesEasier,HopeToLearn,Country,Gender,GenderOther,Race,Column43,Column44,Column45,Column46,Column47,Column48,RaceOther
2017,12,1weshe,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Windows,Weekly,Never,Never,Never,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,R,Strongly agree,Disagree,Agree,Agree,Strongly disagree,Agree,More comfortable with R and general instructions for how to do things in R. (A basis in the language)  ,United States of America,Female,,,,,,,White,,
2017,12,0niham,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,Monthly,Monthly,Never,Never,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,Python,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,"Python skills that can be applied to financial researches, such as text mining.",United States of America,Female,,,Asian,,,,,,
2017,12,0ximer,,,,,,,,,,,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,,Apple/Mac OS,Daily,Monthly,Monthly,Never,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,Python,Agree,Agree,Agree,Agree,Agree,Neutral,,United States of America,Female,,,Asian,,,,,,
2017,12,2wepie,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,Weekly,Monthly,Several times per year,Weekly,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,I don't know/I don't remember,Agree,Agree,Neutral,Agree,Agree,Strongly agree,to work properly on the shell,Netherlands,,,,,,,,,,
2017,12,1nesus,,,,,,,,,,,,,,Ecology,,Graduate Student,,,,,,,,,Windows,Daily,Never,Monthly,Less than once per year,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,United States of America,Male,,,Asian,,,,,,
2017,12,2nonew,Agricultural or Environmental Sciences,,Biomedical/Health Sciences,,,,,Humanities,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Windows,Never,Monthly,Never,Never,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Strongly agree,Neutral,Agree,Agree,Agree,Agree,use of programming language for functional skills in data analysis,United States of America,Female,,,,,,,,,Multiracial
2017,12,1kibus,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,Less than once per year,Less than once per year,Less than once per year,Less than once per year,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Disagree,Agree,Neutral,Disagree,Agree,,Canada,,,,,,,,,,
2017,12,3hafea,,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,Daily,Weekly,Weekly,Daily,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,My friend/colleague told me about it,,R,Strongly agree,Agree,Agree,Agree,Agree,Agree,Learning ways to visually display my data in a reproducible way using R,Canada,,,,,,,,,,
2017,12,,,Bioinformatics/Genomics,,,,,,,,,,,,,,,,,,,Research Staff,,,,Apple/Mac OS,Daily,Monthly,Several times per year,Weekly,Neutral,To learn skills that I can apply to my current work,,,,,,,,,,My friend/colleague told me about it,,I don't know/I don't remember,Strongly agree,Agree,Agree,Neutral,Neutral,Agree,,Netherlands,,,,,,,,,,
2017,12,1chshe,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,Less than once per year,Never,Never,Never,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,Python,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Confidence and proficiency in programming languages and data management software,United States of America,Female,,,Asian,,,,,,
2017,12,0Wewes,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Windows,Never,Never,Never,Never,Very unsatisfied,,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Strongly agree,Strongly disagree,Agree,Disagree,Disagree,Neutral,Acclimating me with the use of tools to conduct quantitative studies. ,United States of America,Male,,,Asian,Black or African American,,,,,
2017,12,,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,Daily,Monthly,Never,Never,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,Python,Agree,Neutral,Agree,Agree,Strongly agree,Strongly agree,experience about how to process data set and do data analysis using different deep learning algorithm,United States of America,Male,,,Asian,,,,,,
2017,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,12,1tochr,,,Biomedical/Health Sciences,,,,,,,,,,,Biochemistry/Cell Biology,,Graduate Student,,,,,,,,,Apple/Mac OS,Less than once per year,Several times per year,Never,Never,Very unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,R,Agree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Agree,"Mediocre proficiency in data processing, enough that I can make reasonable attempts to analyze my own or published raw datasets to answer novel questions. Strong enough working knowledge/communication skills to be able to collaborate with a computational scientist and be able to understand what they are programming...",Canada,,,,,,,,,,
2017,12,1wabal,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,Weekly,Never,Several times per year,Never,Satisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,"I am looking forward to an immersive process, where I focus (and am surrounded by others who focus) on writing code for an uninterrupted stretch-of-time. I am also interested in learning more about data storage (i.e Github) and manipulation in a language that I am not familiar with (I use Mathematica, and secondarily R) ",United States of America,Female,,,,,,,White,,
2017,12,,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,Faculty,,,,,,,Apple/Mac OS,Monthly,Less than once per year,Several times per year,Weekly,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Strongly agree,Agree,Agree,Agree,Agree,Agree,,Canada,,,,,,,,,,
2017,12,3brnor,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,Never,Never,Never,Never,Not applicable,,,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,,,,,,,,,,,,,,,,,,
2017,12,1bhwil,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,Less than once per year,Less than once per year,Less than once per year,Several times per year,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,Received an email about the workshop,,,,,,,R,Neutral,Neutral,Agree,Agree,Agree,Strongly agree,,United States of America,Male,,,Asian,,,,,,
2017,12,1raham,,,,,,,,,,,,,,Information Technology,,Graduate Student,,,,,,,,,Windows,Monthly,Monthly,Never,Never,Neutral,,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Neutral,Agree,Disagree,Neutral,Neutral,Agree,,United States of America,Male,,,Asian,,,,,,
2017,12,2haber,Agricultural or Environmental Sciences,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Windows,Never,Never,Never,Never,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Strongly disagree,Neutral,Neutral,Neutral,Neutral,Neutral,,United States of America,Female,,,,,Hispanic or Latino(a),,,,
2017,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Neutral,Neutral,,United States of America,Female,,,,,,,White,,
2017,12,1mecro,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,Daily,Monthly,Never,Less than once per year,Unsatisfied,,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Agree,Agree,Agree,Neutral,Agree,Agree,,United States of America,Male,,,Asian,,,,,,
2017,12,3kobir,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,Never,Less than once per year,Never,Never,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Agree,Disagree,Neutral,Neutral,Neutral,Agree,,United States of America,Male,,,Asian,,,,,,
2017,12,1kaham,,,,Business/Economics,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Windows,Weekly,Monthly,Never,Never,Neutral,,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,Received an email about the workshop,,,,,,,Python,Agree,Neutral,Agree,Neutral,Neutral,Agree,,United States of America,Male,,,Asian,,,,,,
2017,12,1mafor,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,Weekly,Never,Never,Several times per year,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,Python,Strongly agree,Agree,Agree,Neutral,Neutral,Agree,I would like to get some experience with Python and hopefully apply what I learn to my own analyses,United States of America,Female,,,,,,,White,,
2017,12,2haalo,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Apple/Mac OS,Never,Never,Never,Never,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Agree,Disagree,Disagree,Neutral,Disagree,Disagree,learn data skills ,United States of America,Female,,,,,,,,,Middel Eastern  
2017,12,2tawas,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Windows,Less than once per year,Never,Never,Never,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,Python,Agree,Agree,Agree,Neutral,Neutral,Agree,I am not familiar with using the listed softwares to manage data but I believe knowing them will help me do research.,United States of America,Male,,,Asian,,,,,,
2017,12,1reblo,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Apple/Mac OS,Never,Daily,Never,Never,Unsatisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Strongly agree,Disagree,Agree,Disagree,Strongly disagree,Neutral,"I hope to expand my skills of utilizing the raw data available to me from my workplace's databases.  I only know how to use excel to manipulate data, but I know that there are more powerful ways to use our information.  I think that we can use the data to drive decision-making in a more effective way, if only someone internally knew how to do so.  ",United States of America,Female,,,,,,,White,,
2017,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,
2017,12,,,,,,Computer Science,,Engineering,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Windows,Daily,Daily,Never,Several times per year,Very unsatisfied,,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,Python,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,United States of America,Female,,,,,,,,,
2017,12,,,,,,,,,,,,,,,Information Technology,,Graduate Student,,,,,,,,,Apple/Mac OS,Weekly,Weekly,,Several times per year,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,,,,,,,,Python,,,,,,,,United States of America,,,,,,,,,,
2017,12,1fawar,,,,,,,,,,,,,,Information Technology,,Graduate Student,,,,,,,,,Windows,Daily,Daily,Never,Several times per year,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,Python,,,,,,,,United States of America,Female,,,,,,,,,
2017,12,,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Apple/Mac OS,Several times per year,Less than once per year,Several times per year,Less than once per year,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,Received an email about the workshop,,,,,,,I don't know/I don't remember,Strongly agree,Agree,Neutral,Neutral,Neutral,Agree,,United States of America,Female,,,,,,,,I prefer not to say.,
