End Date,NewDate,When are you taking this survey?,Will this be your first time attending a Data Carpentry workshop (as a learner)?,Which of the following describes your current status?,Column2,Are you age 18 or above?,"Your department or division (e.g. Microbiology and Molecular Genetics, Environmental Engineering, Sociology, etc):",Your research discipline,Column3,"In three sentences or less, please describe your current field of work or research question.",What operating system is on the computer you are bringing to the workshop?,"Will you be attending the workshop with colleagues, friends, or classmates?","How often to you currently use programming languages (R, Python, etc.) or databases (Access, SQL, etc.)?",What tools do you frequently use to manage and/or analyze data? Check all that apply.,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Do you currently have a dataset that you would like to analyze?,Please enter your level of satisfaction with your current:,Column14,Please rate your level of agreement with the following statements:,Column15,Column16,Column17,Please share what you most hope to learn from attending this workshop.,Does this workshop take place in the United States?,Your age,Your gender,Column18,Race/Ethnicity,Column19
5/14/17 12:38,2017-05,I am taking this survey at the workshop (and I have not previously taken a survey for this workshop),Yes,Graduate Student,,Yes,Ecology and resource management,"Life science (ecology, zoology, botany)",,bioremediation of sites polluted by chromium wastes from the tannery,Windows,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,I do not have data yet.,Very unsatisfied,Very unsatisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"how to enter data,polish, analyse and present result",No,,,,,
5/14/17 11:56,2017-05,I am taking this survey at the workshop (and I have not previously taken a survey for this workshop),Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/17 12:25,2017-06,I am taking this survey before coming to the workshop,Yes,Graduate Student,,No,Institure for Rural Development,Other (please specify),Indigenous Knowledge systems,The role of indigenous knowledge systems ton combating food security.,Windows,Yes,Several times a year,,Excel or other spreadsheet program,,,,,,,,,,I am working on generating data.,Neutral,Unsatisfied,Strongly agree,Neutral,Neutral,Neutral,Basic skills on data analysis,No,,,,,
5/14/17 9:05,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/17 9:53,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Psychology,Humanities,,Psychological challenges experienced by HIV co-infected women? Psychological services provided? Strategies for dealing with psychological challenges.  ,Windows,Not sure,Not sure,,Excel or other spreadsheet program,,,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Unsatisfied,Neutral,Agree,Agree,Neutral,Learn statistical data analysis.,No,,,,,
5/13/17 7:21,2017-05,I am taking this survey before coming to the workshop,No,Graduate Student,,Yes,Environmental Sciences,"Earth sciences (geology, oceanography, meterorology)",,Air quality,Windows,Yes,Less than once a year,,Excel or other spreadsheet program,,,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Not sure,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,hope to learn about R studios,No,,,,,
5/13/17 6:52,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Ecology and Resource Management ,Other (please specify),Applied Climatology,Climate Variability and Cyanobacteria dynamics,Windows,No,Not sure,,,,,,,,,,,"Grads, PcGrids, ",I am working on generating data.,Neutral,Neutral,Strongly agree,Neutral,Agree,Neutral,Skills and knowledge in Data analysis packages ,Yes,35-44,Male,,Black or African American,
5/13/17 0:18,2017-05,I am taking this survey before coming to the workshop,Yes,Staff,,Yes,Hydrology and water resources ,"Earth sciences (geology, oceanography, meterorology)",,currently working on small scale water supply system in rural area of Limpopo. One of the instruments that will be used in collecting data will be questionnaire ,Windows,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,I am working on generating data.,Neutral,Neutral,Strongly disagree,Disagree,Neutral,Neutral,I hope to gain skills on how to analyze data using R program. ,No,,,,,
5/12/17 23:57,2017-05,I am taking this survey before coming to the workshop,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/17 16:28,2017-05,I am taking this survey before coming to the workshop,No,Graduate Student,,Yes,Maths,Statistics,,multiscale modeling TB dynamics,Linux,Yes,Daily,,,,,,Python,MATLAB,,,,,I do not have data yet.,Very satisfied,Very satisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,data visualisation,No,,,,,
5/12/17 15:10,2017-05,I am taking this survey before coming to the workshop,Yes,Faculty,,Yes,Marine and Environmental Sciences,"Life science (ecology, zoology, botany)",,How do species interactions change over space and time as a function of natural and anthropogenic environmental gradients?,Apple OS,Not sure,Daily,,Excel or other spreadsheet program,,,R,,,,,,,"Yes, and I've already done a fair bit of analysis.",Neutral,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,How to create a more efficient and productive work flow with my research,Yes,35-44,Male,,White / Caucasian,
5/12/17 14:52,2017-05,I am taking this survey before coming to the workshop,No,Industry,,Yes,Mining and Environmental Geology,"Earth sciences (geology, oceanography, meterorology)",,forecasting slope failure,Windows,Not sure,Less than once a year,,Excel or other spreadsheet program,,,,,,,,,,"Yes, and I've already done a fair bit of analysis.",Neutral,Unsatisfied,Strongly disagree,Neutral,Neutral,Neutral,,No,,,,,
5/12/17 13:46,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Cell and Molecular Biology,"Life science (biology, genetics)",,,Windows,Not sure,Several times a year,,Excel or other spreadsheet program,,,R,,,,,,,I am working on generating data.,Neutral,Neutral,Agree,Agree,Agree,Agree,What makes R a better graphics generator than other software; how to apply new statistical methods in R; how to set-up an SQL database; how can SQL / R be used to handle genomic and transcriptomic data.,Yes,25-34,Male,,Prefer not to say,
5/12/17 13:15,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,soil science,Other (please specify),soil fertility,"Does, biochar type, biochar rate, soil type and phosphorus rate affect phosphorus availability and uptake?",Windows,Not sure,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,I am working on generating data.,Very unsatisfied,Very unsatisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,I would like to learn to analyze my data more efficiently and be able to interpret the data,No,,,,,
5/12/17 12:46,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Urban and Regional Planning,Other (please specify),Transportation Planning,"I am currently doing Master in Urban Regional Planning first year and the topic for my thesis is; An analysis of challenges and opportunities for the improved non-motorised transport- A case study of Polokwane, South Africa",Windows,Not sure,Several times a year,,Excel or other spreadsheet program,,,,,MATLAB,,,,SPSS,I am working on generating data.,Satisfied,Neutral,Agree,Neutral,Neutral,Neutral,Data management ,Yes,25-34,Male,,Other (please specify),Afrikan
5/12/17 12:42,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Ecology and Resource management ,Chemistry,,Treatment of wastewater involving decolorizing synthetic dyed textile wastewater using various adsorbents ,Windows,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,I am working on generating data.,Neutral,Neutral,Strongly agree,Strongly agree,Agree,Neutral,Being able to analyze my data ,No,,,,,
5/12/17 11:30,2017-05,I am taking this survey at the workshop (and I have not previously taken a survey for this workshop),Yes,Graduate Student,,Yes,Institute for Rural Development ,Humanities,,Indigenous knowledge for forecasting rainfall and temperature. ,Windows,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,I am working on generating data.,Unsatisfied,Unsatisfied,Agree,Strongly agree,Agree,Agree,Gaining skill on how to programme SPSS,No,,,,,
5/12/17 11:19,2017-05,I am taking this survey before coming to the workshop,Yes,Other (please specify),Masters ,Yes,Animal science ,Other (please specify),Animal nutrition and aquaculture ,My research focus on the formulation of feed specialising with fish,Windows,Yes,I have never programmed,,,,,,,,,,Not sure,,I am working on generating data.,Very unsatisfied,Not sure,Strongly agree,Strongly agree,Neutral,Neutral,I hope to learn how to analyse  data because  I have never done and I so wish to do it myself than to ask someone to help me,No,,,,,
5/12/17 11:09,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,Soil science,Other (please specify),Soil fertility,"does, biochar type, biochar rate, soil type and phosphorus rate affect phosphorus availability and uptake",Windows,Not sure,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/17 10:56,2017-05,I am taking this survey before coming to the workshop,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/17 5:40,2017-05,I am taking this survey before coming to the workshop,Yes,Post-doc,,Yes,Internal auditing,Other (please specify),accounting,"my field of work is Internal auditing, where I evaluate controls wheter are adequately or effectively operating in different lines of services",Windows,Not sure,Less than once a year,,Excel or other spreadsheet program,FileMaker Pro or Microsoft Access,,,,,,,Not sure,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Unsatisfied,Agree,Agree,Agree,Agree,,Yes,25-34,Female,,Black or African American,
5/11/17 20:44,2017-05,I am taking this survey before coming to the workshop,Yes,Undergraduate student,,Yes,Biology,"Life science (biology, genetics)",,To discover gene sequences that are consistent with the H. pylori bacterium in the human gut. ,Apple OS,No,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Neutral,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,I hope to learn more information on how to analyze data and manage data in research. I hope to take this information to my current research project and then with me to future research projects.,Yes,18-24,Male,,White / Caucasian,
5/11/17 16:16,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,"Ecology, Evolution and Marine Biology","Life science (biology, genetics)",,Evolution of cold-adapted physiology in Antarctic fish.,Not sure,Yes,Several times a year,,,,,,,,,,Not sure,,"Yes, I have data but I haven't started analyzing it yet.",Unsatisfied,Neutral,Agree,Agree,Agree,Agree,Data organization tools that decrease the amount of time I spend sorting through raw data.,Yes,25-34,Female,,White / Caucasian,
5/11/17 15:01,2017-05,I am taking this survey before coming to the workshop,No,Other (please specify),Research Associate,Yes,Marine Affairs,"Earth sciences (geology, oceanography, meterorology)",,Developing climate change vulnerability indicators through experts elicitation and oceanographic data.,Apple OS,Not sure,Monthly,,Excel or other spreadsheet program,,,R,,,,,,,I am working on generating data.,Neutral,Satisfied,Strongly agree,Strongly agree,Strongly agree,Agree,Learning through repetition and practice,Yes,35-44,Female,,Hispanic or Latino,
5/11/17 12:08,2017-05,I am taking this survey before coming to the workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/17 11:12,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,English (Rhetoric and Composition),Humanities,,Networked information infrastructures to allow multi-authored archival records.,Windows,Not sure,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,Gephi,"Yes, I have data but I haven't started analyzing it yet.",Very unsatisfied,Very unsatisfied,Strongly agree,Strongly agree,Neutral,Agree,"How to do basic programming in R, and to start learning what I can really do to analyze my dataset",Yes,35-44,Female,,White / Caucasian,
5/11/17 9:43,2017-05,I am taking this survey before coming to the workshop,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/17 9:35,2017-05,I am taking this survey before coming to the workshop,Yes,Staff,,Yes,Ecosystems,Other (please specify),Ecosystem biogeochemistry,I currently work on projects focused on calculating nutrient budgets for watersheds of varying sizes. ,Windows,No,Monthly,,Excel or other spreadsheet program,,,R,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Neutral,Unsatisfied,Strongly agree,Strongly agree,Strongly agree,Agree,I would like to learn some more efficient ways of organizing and analyzing large datasets. What are the tools to organize data coming in so that it can be analyzed at a later date.,Yes,25-34,Female,,White / Caucasian,
5/11/17 9:02,2017-05,I am taking this survey before coming to the workshop,Yes,Graduate Student,,Yes,English Department,Humanities,,"I am exploring discursive saturation of landscape and ecology related language in early twentieth century British literature related to the themes of war, nation, and home as it shifts from the pre-World War I to the  post-World War I period. Though I am employing traditional textual analysis - such as close reading - I hope to include more complex analyses based on word and image concordance, frequency, and coincidence across hundreds of texts and their tens of thousands of words. ",Windows,Yes,I have never programmed,,Excel or other spreadsheet program,,,,,,,,,"Ngram, Wordle",I am working on generating data.,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,A beginners workable knowledge of programming/coding.,Yes,25-34,Female,,White / Caucasian,
5/11/17 6:08,2017-05,I am taking this survey before coming to the workshop,Yes,Other (please specify),Post graduate student doing Masters ,Yes,Department of Ecology and Resources Management ,Other (please specify),Water quality,The aim of my research is to remove cyanobacteria cells from inland aquaculture systems that are found in Vhembe District by using a bioflocculant agent.,Windows,Not sure,I have never programmed,,,,,,,,,,Not sure,,I do not have data yet.,Not applicable,Not applicable,,,,,I am willing to learn everything that will help me.,No,,,,,
5/11/17 4:41,2017-05,I am taking this survey at the workshop (and I have not previously taken a survey for this workshop),No,Graduate Student,,Yes,"History, Classics and Archaeology",Humanities,,I am doing a PhD on doors and windows in Roman private houses. I research patterns of similarites and dissimilarites accross different sites in Italy,Windows,No,Weekly,,Excel or other spreadsheet program,,SQL,,,,,,,,"Yes, I have data but I haven't started analyzing it yet.",Satisfied,Neutral,Agree,Agree,Strongly agree,Neutral,I hope I will be able to mining my data producing new and interesting insights,No,,,,,
