Start Date,End Date,ID,Domain,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Status,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,OS,Programming-Usage,Data-Satisfaction,Why-Attending,Column23,Column24,Column25,Column26,Exposure-Workshop,Column27,Column28,Column29,Column30,Column31,Column32,Language-Covered,Spreadsheet-Rules-R,Column33,Column34,Column35,Column36,Data-Structure-R,Read-Data-R,Read-Data-Reasoning-R,Check-Data-R,Column37,Column38,Column39,Plotting-R,Plotting-Reasoning-R,Column40,Column41,Column42,Spreadsheet-Rules-Python,Column43,Column44,Column45,Column46,Data-Structure-Python,Read-Data-Python,Read-Data-Reasoning-Python,Check-Data-Python,Column47,Column48,Column49,Plotting-Python,Plotting-Reasoning-Python,Column50,Column51,Column52,Raw-Data,Write-Program,Search-Answers,Overcome-Problem,Programming-Confidence,Programming-Reproducible,Hope-To-Learn
08/11/2017 02:25:20 AM,08/11/2017 05:10:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/10/2017 04:27:44 PM,08/10/2017 04:34:00 PM,3lafif,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,Apple/Mac OS,Daily,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,R,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,Put each observation in its own row.,,Leave the raw data raw and make edits to a copy of the data.,,B,"D: contacts <- read.table(“data.txt”, header = TRUE, sep = “,”)","will NOT work, the data isn’t a csv file",Use the str() function to see information about the data.,Use the head() function to see the last few lines of the data.,Type the name of the data frame to display the whole dataset.,Use the dim() function to see the number of rows and columns in the dataset.,"D: ggplot(df, aes(x, y)) + geom_point()",,"will NOT work, you need to specify the type of plot that you want.",,,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Disagree,Agree,Strongly agree,
08/10/2017 03:29:26 PM,08/10/2017 03:52:21 PM,1cogai,,Bioinformatics/Genomics,Biomedical/Health Sciences,,Computer Science,,Engineering,,,,Mathematics or Statistics,Physical Sciences,,,,,Postdoctoral Researcher,,,,,,,Apple/Mac OS,Daily,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,,,,,My advisor/supervisor told me about it,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/10/2017 03:22:13 PM,08/10/2017 03:28:19 PM,0cd390,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,Windows,Less than once a year,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,how to use R
08/10/2017 03:12:43 PM,08/10/2017 03:19:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/10/2017 03:18:57 PM,08/10/2017 03:27:09 PM,3casou,Agricultural or Environmental Sciences,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,Research Scholar,Windows,Monthly,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,Put each observation in its own row.,,Leave the raw data raw and make edits to a copy of the data.,,C,"B: contacts <- read.csv(“data.txt”, header = TRUE, sep = “,”)","will NOT work, you need to specify options for all parameters to a function",Use the str() function to see information about the data.,Use the head() function to see the last few lines of the data.,Type the name of the data frame to display the whole dataset.,Use the dim() function to see the number of rows and columns in the dataset.,"D: ggplot(df, aes(x, y)) + geom_point()",,"will NOT work, you need to specify the type of plot that you want.",,,,,,,,,,,,,,,,,,,,Agree,Neutral,Strongly agree,Agree,Neutral,,
08/10/2017 03:09:23 PM,08/10/2017 03:21:50 PM,0blten,,,,,,,,,,,,,Social Sciences,Education,,Graduate Student,,,,,,,,Apple/Mac OS,Several times a year,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,My advisor/supervisor told me about it,,,R,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,Put each observation in its own row.,,Leave the raw data raw and make edits to a copy of the data.,,C,"D: contacts <- read.table(“data.txt”, header = TRUE, sep = “,”)","will NOT work, the data isn’t a csv file",,,Type the name of the data frame to display the whole dataset.,Use the dim() function to see the number of rows and columns in the dataset.,None of the above will work.,,"will NOT work, you need to specify the type of plot that you want.",,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Agree,Neutral,Neutral,Strongly agree,I hope to gain more confidence and fluency in basic uses of R and to be better able to troubleshoot on my own.
08/10/2017 02:33:50 PM,08/10/2017 02:45:54 PM,4apbas,,,,,Computer Science,,,,,,Mathematics or Statistics,,Social Sciences,,Undergraduate Student,,,,,,Research Staff,,,Windows,Weekly,Very unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,My advisor/supervisor told me about it,,,R,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,,,Leave the raw data raw and make edits to a copy of the data.,,C,"B: contacts <- read.csv(“data.txt”, header = TRUE, sep = “,”)","will NOT work, the data isn’t a csv file",,,,Use the dim() function to see the number of rows and columns in the dataset.,"D: ggplot(df, aes(x, y)) + geom_point()",,"will NOT work, you need to specify the type of plot that you want.",,,,,,,,,,,,,,,,,,,,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,
08/10/2017 08:49:47 AM,08/10/2017 08:56:50 AM,0FAARC,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,Windows,Weekly,Very unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,,My friend/colleague told me about it,,R,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,Put each observation in its own row.,,Leave the raw data raw and make edits to a copy of the data.,"Place comments alongside data values within a single cell, so they don’t get separated.",C,"D: contacts <- read.table(“data.txt”, header = TRUE, sep = “,”)","will NOT work, the data isn’t a csv file",Use the str() function to see information about the data.,,Type the name of the data frame to display the whole dataset.,Use the dim() function to see the number of rows and columns in the dataset.,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Neutral,Disagree,Agree,
08/10/2017 08:31:17 AM,08/10/2017 09:09:33 AM,4godir,,,,Business,,,,,,,,,,,,,,Faculty,,,,,,Windows,Less than once a year,Unsatisfied,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Data management and analysis
08/10/2017 08:02:19 AM,08/10/2017 08:17:06 AM,5adlid,,,,,,,,Humanities,,,,,Social Sciences,,,,,,,,,Other Staff,Project Officer,Windows,I have never used these tools,Very unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,,,,,,,Invitation from one of the organizers.,R,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,Put each observation in its own row.,Combine related pieces of information in one cell.,Leave the raw data raw and make edits to a copy of the data.,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly disagree,Neutral,,Disagree,Neutral,
08/10/2017 04:42:30 AM,08/10/2017 04:42:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/09/2017 01:30:56 PM,08/09/2017 01:31:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/09/2017 12:52:54 PM,08/09/2017 12:53:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/09/2017 12:24:03 PM,08/09/2017 12:58:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/09/2017 12:02:38 PM,08/09/2017 12:03:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/09/2017 11:26:47 AM,08/09/2017 11:47:18 AM,1seshe,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,Apple/Mac OS,Daily,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,,,,,My advisor/supervisor told me about it,,,R,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,Put each observation in its own row.,,Leave the raw data raw and make edits to a copy of the data.,,B,"B: contacts <- read.csv(“data.txt”, header = TRUE, sep = “,”)","will NOT work, you need to specify options for all parameters to a function",Use the str() function to see information about the data.,Use the head() function to see the last few lines of the data.,Type the name of the data frame to display the whole dataset.,Use the dim() function to see the number of rows and columns in the dataset.,"C: ggplot(df, aes(x, y))","will work, it contains all of the necessary information.",,,,,,,,,,,,,,,,,,,,,Strongly agree,Disagree,Neutral,Neutral,Neutral,Agree,
08/09/2017 11:24:33 AM,08/09/2017 11:24:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/09/2017 09:30:36 AM,08/09/2017 09:43:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/09/2017 04:21:56 AM,08/09/2017 05:06:07 AM,3etywh,,,,,,,,,,,,,,Education,,,,,,Government Employee,,,,Windows,I have never used these tools,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Disagree,Disagree,Strongly agree,having skill to manage programing languge properly
08/09/2017 12:47:56 AM,08/09/2017 01:15:53 AM,1memek,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,Windows,I have never used these tools,Neutral,To learn skills that I can apply to my current work,,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Disagree,Strongly agree,Disagree,Strongly agree,to learn the programming languages
08/08/2017 02:14:21 PM,08/08/2017 02:25:21 PM,0bokin,,,,,Computer Science,,Engineering,,,,,,,,,,,Faculty,,Government Employee,,,,Apple/Mac OS,Daily,Satisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Understand how to use R programming language in data analysis
08/08/2017 12:46:00 PM,08/08/2017 01:45:52 PM,1wlwys,,,,,,,,,,Life Sciences,,,,,,,,Faculty,,,Research Staff,,,GNU/Linux,Weekly,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,Other web site,,,,Python,,,,,,,,,,,,,,,,,,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,,,Leave the raw data raw and make edits to a copy of the data.,,C,"Options A, B and D will all work.","will work, the data is a csv file with headers",,,Type the name of the data frame to display the whole dataset.,,,,,,,Agree,Disagree,Agree,Neutral,Neutral,Agree,I most hope to learn how can I analyze my data and present it in a clear way. I would like learn more about preparing the results for publications
08/08/2017 10:46:43 AM,08/08/2017 10:56:59 AM,1slbro,,,,,,,,,,,,,Social Sciences,,,,,,,,Research Staff,,,Windows,I have never used these tools,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,,,,,,,,My friend/colleague told me about it,,R,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,"I would like to learn more about R and SQL so that I can follow discussion during lab meetings. I would also like to better understand how it works, so that if needed I can help with small projects in my lab. "
08/08/2017 10:25:36 AM,08/08/2017 10:31:12 AM,2liuni,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,Windows,I have never used these tools,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,,My friend/colleague told me about it,,R,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,Put each observation in its own row.,,Leave the raw data raw and make edits to a copy of the data.,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly disagree,Neutral,Disagree,Disagree,Agree,A basic understanding of programming and how I can use it to analyze my future data. 
08/08/2017 08:03:58 AM,08/08/2017 08:04:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/08/2017 07:46:20 AM,08/08/2017 08:43:42 AM,1asara,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,,,,,,Lecturer,Windows,Not sure,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,,As a requirement for my program/current position,,Received an email about the workshop,,,,,,,R,,,,,,B,,,,,,,"C: ggplot(df, aes(x, y))",,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,"i will get how is Data management, what are the programming itself and language of programming etc."
08/08/2017 06:49:32 AM,08/08/2017 07:15:41 AM,0deuni,Agricultural or Environmental Sciences,,Biomedical/Health Sciences,,,,,,,,,,,,,,,Faculty,,,,,,Windows,I have never used these tools,Satisfied,,To learn skills that I can apply to my work in the future,,,,,,,,,My friend/colleague told me about it,,R,,Put each observation in its own row.,,,,A,Options A and C will both work.,"will NOT work, you need to specify options for all parameters to a function",Use the str() function to see information about the data.,,,,"C: ggplot(df, aes(x, y))",,"will NOT work, you need to specify the type of plot that you want.",,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Neutral,
08/08/2017 05:45:43 AM,08/08/2017 06:15:46 AM,7medeb,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,,,,,,Lecturer,Windows,I have never used these tools,Not sure,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,As a requirement for my program/current position,,Received an email about the workshop,,,,,,,I don't know/I don't remember,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Disagree,Disagree,Disagree,Neutral,I hope i can able to analyze complex data
08/08/2017 05:22:10 AM,08/08/2017 07:14:23 AM,0deuni,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,,,,Faculty,,,,,,Windows,I have never used these tools,Satisfied,,To learn skills that I can apply to my work in the future,,,,,,,,,My friend/colleague told me about it,,R,,Put each observation in its own row.,,,,B,Options A and C will both work.,"will NOT work, you need to specify options for all parameters to a function",Use the str() function to see information about the data.,,,,"C: ggplot(df, aes(x, y))",,"will NOT work, you need to specify the type of plot that you want.",,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,I will be qualified enough in R-software 
08/08/2017 02:55:40 AM,08/10/2017 01:56:13 AM,1aaara,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,Windows,Not sure,Not sure,,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,I don't know/I don't remember,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Agree,Neutral,Agree,Neutral,Neutral,By participating in the workshop i expect to learn data management and analysis in all domains of research.
08/08/2017 01:50:17 AM,08/08/2017 01:57:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/08/2017 12:53:57 AM,08/08/2017 01:15:29 AM,7mekdm,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,,,,,Other Staff,Lecturer,Windows,I have never used these tools,Not applicable,To learn skills that I can apply to my current work,,,,,,,,,My advisor/supervisor told me about it,,,Neither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Agree,Agree,Agree,Neutral,Agree,How to manage the R  programming  and how to analyze field experiment data by using R software 
08/07/2017 07:26:31 PM,08/07/2017 07:38:25 PM,1mahav,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,Undergraduate Student,,,,,,,,,Windows,Several times a year,Neutral,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,,,,,My advisor/supervisor told me about it,,,R,,Put each observation in its own row.,,Leave the raw data raw and make edits to a copy of the data.,,C,Options A and C will both work.,"will work, the data is a csv file with headers",Use the str() function to see information about the data.,,,,"D: ggplot(df, aes(x, y)) + geom_point()",,,,"will NOT work, you need to specify a size for the points in your plot.",,,,,,,,,,,,,,,,,,Strongly agree,Disagree,Agree,Agree,Agree,Strongly agree,
08/07/2017 03:36:44 PM,08/07/2017 04:04:14 PM,4hanor,,,,,,,,Humanities,,,,,,Musicology,,,,Faculty,,,,,,Apple/Mac OS,Several times a year,Unsatisfied,To learn skills that I can apply to my current work,To learn skills that I can apply to my work in the future,To learn skills that will help me get a job,,,Received an email about the workshop,,,,,,,R,Put each variable (e.g. ‘weight’ or ‘temperature’) in its own column.,Put each observation in its own row.,,Leave the raw data raw and make edits to a copy of the data.,,C,"D: contacts <- read.table(“data.txt”, header = TRUE, sep = “,”)","will NOT work, the data isn’t a csv file",,,Type the name of the data frame to display the whole dataset.,Use the dim() function to see the number of rows and columns in the dataset.,"D: ggplot(df, aes(x, y)) + geom_point()",,"will NOT work, you need to specify the type of plot that you want.",,,,,,,,,,,,,,,,,,,,Strongly agree,Disagree,Agree,Neutral,Disagree,Strongly agree,I have taught myself some of the basics of R. I hope to bolster these skills and to develop new ones so that I can become less limited in my data analyses and visualisations.
08/07/2017 11:51:11 AM,08/07/2017 12:35:05 PM,3bideb,,,,,Computer Science,,,,,,,,,,,,,,,Government Employee,,,,Windows,Several times a year,Not sure,,To learn skills that I can apply to my work in the future,,,,Received an email about the workshop,,,,,,,R,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Neutral,Agree,Disagree,Neutral,"i hope i will to understand data carpentry and how to analyze a data by using different software like libre office,R and Rstudio and implement it."
08/07/2017 07:28:55 AM,08/07/2017 07:45:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2017 07:04:33 AM,08/07/2017 07:07:27 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2017 06:53:16 AM,08/11/2017 08:40:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2017 06:24:16 AM,08/07/2017 06:25:46 AM,0nerec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2017 02:54:28 AM,08/07/2017 02:55:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
